age,education_num,race,sex,hours_per_week
45,5,Asian-Pac-Islander,Male,40
37,9,White,Male,40
44,16,White,Female,38
34,13,Asian-Pac-Islander,Male,38
30,13,White,Female,35
30,13,Asian-Pac-Islander,Male,40
56,7,Black,Female,40
19,9,White,Female,40
37,4,White,Male,40
45,14,White,Male,43
21,10,White,Female,40
34,9,White,Male,45
27,13,White,Male,50
44,14,White,Female,40
33,13,White,Male,40
32,10,White,Female,50
37,10,White,Male,40
26,13,White,Female,48
49,9,White,Male,60
20,10,White,Female,30
37,10,White,Male,40
22,3,White,Male,48
44,13,White,Male,35
30,9,White,Male,40
55,9,White,Male,40
36,7,White,Male,40
29,8,White,Male,40
19,10,White,Male,22
45,11,White,Male,40
38,13,White,Male,55
42,10,Asian-Pac-Islander,Male,40
27,11,White,Female,40
20,10,White,Male,25
43,13,White,Male,35
21,9,White,Male,40
33,13,White,Female,40
36,9,White,Male,80
34,8,White,Male,40
72,4,White,Female,99
54,10,White,Male,44
30,9,White,Male,40
63,9,Black,Male,40
36,13,White,Male,50
25,13,White,Male,50
72,12,White,Female,40
55,9,White,Male,40
44,10,White,Male,45
41,9,Black,Female,40
20,10,White,Male,40
47,12,White,Male,40
71,10,White,Male,20
41,13,White,Male,40
35,9,Other,Male,40
18,9,White,Female,40
23,9,White,Female,30
57,13,White,Male,40
56,2,Amer-Indian-Eskimo,Male,65
25,10,White,Female,35
64,11,White,Female,15
35,13,White,Female,40
61,11,White,Male,40
36,13,White,Female,55
18,8,Black,Female,15
21,10,Black,Female,20
43,12,White,Female,35
32,9,White,Male,40
52,8,White,Male,45
48,9,White,Male,55
40,13,White,Female,40
35,9,White,Male,40
22,10,White,Female,25
42,9,White,Female,40
60,4,White,Female,20
34,10,Black,Male,40
27,12,White,Male,40
47,13,White,Male,65
65,5,White,Male,45
61,14,White,Female,99
18,10,White,Male,28
49,9,White,Male,40
48,16,White,Male,45
26,10,Black,Male,75
30,13,White,Male,40
68,9,White,Male,50
23,9,White,Male,80
65,9,White,Male,24
32,13,White,Male,44
44,14,White,Male,40
48,14,White,Female,40
24,11,White,Male,45
58,10,White,Male,40
32,10,White,Male,50
54,14,White,Male,50
35,14,White,Male,45
35,12,White,Female,50
24,9,White,Male,40
50,9,White,Male,40
38,9,White,Male,40
57,9,White,Male,40
38,10,White,Male,60
49,9,White,Male,40
25,13,White,Female,16
56,10,White,Male,40
32,7,White,Female,40
22,13,White,Male,40
23,10,White,Male,40
33,9,White,Male,40
42,10,White,Female,12
62,9,White,Male,48
24,5,White,Male,40
26,13,White,Male,40
46,10,White,Male,40
33,13,White,Female,50
65,9,White,Male,1
65,9,White,Male,20
46,10,White,Male,40
43,11,White,Female,40
43,9,White,Male,40
35,6,White,Male,40
48,9,White,Female,48
55,13,White,Male,40
45,11,White,Male,40
56,13,White,Male,40
59,14,White,Male,40
56,9,White,Male,40
21,9,Black,Male,10
26,7,White,Male,40
38,9,White,Female,40
27,10,White,Female,40
48,4,White,Male,50
37,14,White,Male,60
63,9,White,Male,30
27,9,Amer-Indian-Eskimo,Male,38
20,10,White,Male,25
26,14,White,Male,40
21,6,Black,Male,40
51,12,White,Male,40
28,12,White,Male,40
39,11,Amer-Indian-Eskimo,Female,40
35,14,White,Male,55
21,10,White,Female,43
65,4,White,Male,40
54,11,Black,Male,40
39,4,White,Male,35
24,10,Black,Female,40
36,13,Asian-Pac-Islander,Female,40
70,10,White,Male,10
52,9,White,Male,40
64,9,White,Male,40
43,10,White,Male,40
44,11,White,Male,25
47,9,White,Female,40
32,8,White,Male,40
20,10,White,Female,30
33,10,White,Female,38
52,9,White,Female,40
49,4,White,Male,40
31,9,White,Female,18
62,9,White,Female,6
44,10,White,Male,55
28,9,White,Male,40
68,14,Black,Female,40
40,10,White,Female,40
46,4,White,Male,50
22,9,White,Female,40
37,13,White,Male,15
62,14,White,Male,70
37,13,White,Male,50
35,9,White,Male,40
44,9,White,Male,68
41,11,White,Male,40
36,13,White,Male,40
26,13,White,Female,45
48,9,Black,Male,40
21,9,White,Female,28
39,15,White,Male,40
38,11,White,Female,40
44,11,White,Male,40
56,6,Asian-Pac-Islander,Female,30
25,5,White,Male,40
32,13,White,Female,50
47,10,White,Female,40
26,10,White,Male,40
31,13,Black,Female,60
23,11,White,Male,40
41,10,White,Female,40
55,10,Black,Male,25
23,10,White,Female,25
45,9,Black,Male,40
42,13,White,Male,40
29,10,White,Male,15
48,14,White,Male,40
36,10,White,Male,40
52,13,White,Male,50
46,11,White,Male,40
34,10,White,Male,40
27,12,White,Female,40
18,9,White,Female,40
18,10,White,Female,24
42,4,White,Male,40
64,10,White,Male,40
36,14,White,Male,45
20,7,Black,Female,20
52,15,White,Male,40
44,13,White,Male,45
53,10,White,Male,60
36,13,White,Male,60
27,13,Asian-Pac-Islander,Male,40
52,9,White,Male,60
60,14,White,Male,40
41,12,White,Male,45
64,15,White,Male,40
25,2,White,Male,25
63,4,Asian-Pac-Islander,Male,40
54,11,White,Male,40
21,9,White,Male,40
27,13,White,Male,40
63,14,White,Male,50
37,9,White,Female,30
22,9,White,Male,35
54,4,White,Male,40
54,6,White,Female,40
60,9,White,Male,40
19,7,White,Male,25
25,9,White,Female,40
51,9,White,Female,40
47,9,White,Female,40
44,6,White,Male,50
18,10,White,Female,30
57,9,White,Female,57
22,10,White,Male,34
36,10,Black,Female,20
33,9,White,Female,38
39,10,White,Male,40
49,16,Other,Male,50
41,9,Asian-Pac-Islander,Male,40
35,10,White,Male,38
40,12,White,Female,40
30,13,White,Female,40
25,9,White,Male,37
25,10,Black,Male,36
37,14,White,Male,50
53,15,White,Male,60
34,12,White,Female,25
22,9,White,Male,40
18,9,White,Female,20
52,14,White,Female,40
45,9,Black,Male,40
19,10,White,Female,40
33,13,White,Male,65
45,10,White,Male,40
43,13,White,Male,35
40,9,White,Male,35
41,13,White,Male,75
25,9,White,Male,40
22,13,White,Female,32
52,10,White,Male,45
45,10,White,Male,40
32,16,White,Female,70
26,13,White,Male,20
24,10,Black,Male,40
37,9,Black,Female,40
49,9,White,Female,40
43,14,White,Male,50
35,9,White,Male,40
37,15,White,Male,50
17,7,White,Male,20
48,9,White,Male,55
40,14,White,Female,55
26,10,White,Male,40
35,13,Asian-Pac-Islander,Male,40
21,10,White,Female,15
54,6,White,Male,70
40,13,Black,Female,40
51,10,Black,Female,40
60,9,Black,Female,50
22,10,White,Male,8
20,9,White,Male,40
21,7,White,Male,40
21,10,White,Male,40
43,10,White,Female,44
36,13,White,Male,50
65,9,White,Male,40
48,9,White,Male,40
37,14,White,Male,60
20,8,White,Male,40
41,9,White,Female,40
55,5,White,Male,50
39,13,White,Female,40
41,10,White,Female,40
80,11,White,Male,24
59,6,White,Male,40
52,7,White,Male,40
39,13,White,Male,50
56,10,Black,Male,50
69,9,Black,Female,20
49,13,White,Male,50
33,9,White,Male,40
28,9,White,Male,45
49,10,White,Male,40
51,9,White,Male,40
42,10,White,Female,32
66,9,White,Female,13
44,11,White,Male,48
26,9,White,Male,40
43,10,White,Female,40
28,6,White,Female,40
25,13,White,Female,30
17,7,White,Female,8
52,13,White,Male,50
34,9,White,Female,8
24,10,White,Male,40
41,13,White,Male,30
65,10,White,Female,45
36,10,White,Male,40
19,9,White,Male,30
43,10,White,Male,45
39,14,White,Female,50
48,7,White,Male,40
50,11,White,Male,40
21,10,White,Male,25
36,9,Black,Female,40
33,9,Black,Male,36
50,13,White,Male,40
49,14,White,Male,80
34,13,Black,Male,45
70,16,White,Male,40
39,9,White,Male,40
44,10,White,Female,40
32,13,White,Female,40
40,5,Black,Male,49
46,9,Black,Male,40
21,10,White,Male,20
40,13,Asian-Pac-Islander,Female,52
47,7,White,Male,8
19,9,White,Male,30
22,10,White,Female,16
20,10,White,Female,16
46,13,White,Female,25
41,13,White,Male,45
17,6,Other,Female,15
41,9,Black,Male,40
28,9,White,Male,40
20,10,White,Male,25
24,9,White,Male,40
33,10,White,Male,50
44,10,White,Male,55
26,9,Black,Female,40
47,11,White,Male,40
24,9,White,Male,40
58,13,Black,Male,40
41,9,White,Male,60
38,4,White,Male,35
21,10,White,Female,40
33,10,White,Male,45
23,10,White,Female,32
40,6,White,Female,40
47,9,White,Female,40
41,13,Black,Female,40
38,13,White,Male,50
50,4,White,Female,40
45,9,Black,Male,40
65,13,White,Male,40
33,9,White,Male,40
34,12,White,Male,40
65,14,White,Male,28
24,7,White,Male,39
26,13,White,Male,40
55,9,White,Male,40
66,13,White,Female,8
43,13,White,Male,40
37,13,Black,Female,40
22,9,White,Male,40
21,7,White,Male,40
69,15,White,Female,25
27,14,White,Female,40
48,9,White,Male,45
24,13,White,Female,40
18,7,White,Female,10
53,9,White,Female,30
26,9,White,Male,40
60,10,White,Male,40
21,10,White,Female,60
39,3,White,Male,40
45,10,White,Male,60
76,9,White,Male,30
19,10,White,Female,30
34,10,Black,Male,40
54,10,White,Male,40
23,13,White,Female,40
44,4,White,Male,40
27,10,Black,Female,40
23,8,Amer-Indian-Eskimo,Male,40
37,9,White,Male,50
41,9,White,Male,40
21,10,White,Female,35
37,9,White,Male,40
63,9,White,Male,40
35,7,White,Male,40
47,5,Black,Male,56
41,10,White,Male,40
50,9,Asian-Pac-Islander,Female,60
26,9,White,Male,50
36,10,White,Male,42
47,10,White,Male,40
51,10,Black,Female,50
41,9,Other,Female,40
40,15,White,Female,30
32,13,White,Male,50
37,13,White,Male,40
40,13,White,Male,40
56,13,White,Male,40
50,9,White,Male,40
28,5,White,Male,42
28,9,White,Male,40
19,7,White,Female,30
44,9,White,Male,40
42,15,White,Female,44
47,10,White,Male,40
31,10,White,Male,40
61,7,White,Male,40
21,10,White,Female,40
26,13,White,Male,45
58,9,White,Female,40
35,13,Asian-Pac-Islander,Female,40
35,11,Black,Female,40
29,12,White,Male,40
40,14,White,Male,40
33,13,White,Male,55
38,10,White,Male,40
50,11,White,Male,50
66,10,White,Male,40
36,10,White,Male,40
33,7,White,Female,40
55,14,White,Male,60
46,9,White,Male,40
36,12,White,Male,40
41,8,White,Female,40
30,9,White,Female,32
29,8,White,Male,42
60,10,Black,Female,40
24,9,White,Female,48
42,10,Black,Female,50
26,9,White,Female,40
37,13,White,Male,40
27,3,White,Male,48
26,9,White,Male,48
23,11,White,Male,50
60,14,White,Male,60
49,9,Black,Female,40
46,10,White,Male,40
21,9,White,Male,40
48,15,White,Male,60
70,5,White,Male,45
44,14,White,Female,55
58,13,White,Male,40
41,12,Black,Female,40
54,4,White,Female,40
42,14,Asian-Pac-Islander,Male,60
28,6,White,Male,40
65,7,White,Male,20
35,9,White,Male,35
82,3,White,Male,20
48,10,White,Male,50
44,16,Asian-Pac-Islander,Male,40
68,14,White,Female,20
42,9,White,Male,40
24,9,White,Female,37
54,10,Black,Male,40
22,10,White,Male,40
43,10,White,Male,84
17,5,White,Female,35
46,9,White,Male,50
59,10,White,Male,40
37,9,White,Male,40
70,9,White,Male,24
57,9,White,Male,30
47,9,White,Female,35
31,9,Black,Female,24
23,9,White,Female,40
17,8,White,Female,25
63,1,Other,Male,30
44,15,White,Male,55
30,15,White,Male,60
23,10,White,Male,20
44,14,White,Male,60
24,10,White,Female,40
34,10,White,Male,20
37,10,White,Male,65
24,7,White,Female,40
32,9,Black,Female,40
42,9,Black,Male,25
20,10,White,Female,10
34,10,Black,Male,40
37,10,White,Female,20
47,9,White,Female,40
25,5,White,Male,45
36,9,White,Male,65
60,9,White,Male,50
64,9,White,Male,10
32,13,White,Female,40
33,6,White,Male,40
71,13,White,Female,14
55,10,Amer-Indian-Eskimo,Female,40
85,9,White,Female,50
57,4,White,Male,40
39,15,Asian-Pac-Islander,Male,67
25,10,White,Male,55
58,10,White,Male,40
57,9,White,Male,40
30,11,White,Female,36
19,7,White,Female,20
40,10,White,Male,40
28,9,Amer-Indian-Eskimo,Female,40
43,13,White,Male,40
40,9,White,Female,35
19,9,White,Female,15
24,9,White,Male,38
34,13,White,Male,65
22,9,White,Female,40
64,11,White,Male,55
55,4,White,Male,40
26,7,White,Male,40
80,9,White,Female,16
79,16,White,Female,40
58,13,White,Male,40
43,13,White,Male,40
43,9,White,Male,40
46,9,White,Male,25
35,9,White,Female,40
51,11,White,Male,40
52,14,White,Female,60
43,13,White,Male,60
68,10,White,Female,45
34,13,White,Female,45
37,13,Asian-Pac-Islander,Male,40
22,9,Black,Female,40
32,9,White,Male,55
65,6,White,Male,40
28,10,White,Male,60
37,9,Asian-Pac-Islander,Male,40
40,13,White,Female,45
40,7,White,Male,40
52,9,White,Female,20
35,10,White,Male,60
62,3,White,Male,30
49,11,White,Male,45
49,9,White,Female,55
47,13,White,Male,40
45,9,White,Female,40
37,2,White,Male,77
36,11,White,Male,53
36,6,White,Male,70
44,13,White,Male,50
51,14,White,Male,60
25,10,White,Male,40
28,9,White,Male,55
57,9,White,Female,32
46,9,Amer-Indian-Eskimo,Male,40
59,6,White,Male,45
28,7,White,Male,40
25,9,White,Male,40
35,9,Black,Female,40
27,12,White,Male,45
29,13,White,Male,40
43,9,White,Male,40
38,9,Black,Female,40
26,10,White,Female,40
55,14,White,Male,50
36,9,White,Male,40
37,10,White,Male,40
23,9,White,Male,40
34,9,White,Male,30
41,7,White,Male,55
44,11,White,Female,40
48,11,White,Female,50
35,9,Black,Male,35
43,13,Black,Female,42
57,13,White,Male,40
44,9,White,Female,40
28,9,White,Male,40
55,6,Black,Female,40
52,9,White,Male,38
30,9,Black,Female,40
31,16,Asian-Pac-Islander,Male,50
21,10,White,Male,70
50,15,White,Male,45
43,13,White,Male,70
33,9,Other,Male,50
23,11,White,Male,25
35,13,White,Male,65
18,10,White,Male,15
21,10,Other,Female,40
33,13,Black,Male,70
30,13,Asian-Pac-Islander,Female,45
21,10,White,Male,15
36,13,White,Female,35
38,10,White,Male,40
33,14,White,Male,60
24,11,White,Male,45
24,10,Black,Male,40
39,10,Black,Female,30
43,9,Asian-Pac-Islander,Male,60
43,13,White,Male,21
62,14,White,Male,2
30,13,Black,Female,40
25,7,White,Male,40
45,9,White,Female,35
22,10,White,Male,20
73,13,White,Male,40
26,10,White,Male,40
24,9,Black,Male,45
18,8,White,Male,20
35,13,White,Male,35
22,10,White,Female,43
28,10,White,Male,40
38,10,White,Male,45
68,16,White,Male,70
40,9,White,Female,40
32,10,White,Male,84
42,9,White,Male,50
31,9,White,Female,35
33,13,White,Male,50
54,13,White,Male,65
63,9,White,Male,25
67,13,White,Male,30
47,9,Black,Female,14
67,13,White,Female,35
33,9,Other,Female,19
33,9,White,Female,80
25,13,White,Male,40
25,10,White,Female,40
35,10,White,Male,40
54,9,White,Male,40
35,9,White,Male,80
18,7,White,Male,12
54,9,White,Female,25
30,7,White,Male,60
29,6,White,Male,48
41,13,White,Female,10
40,12,White,Male,40
46,10,White,Male,40
39,12,White,Female,45
42,13,White,Female,40
49,13,White,Male,50
23,10,White,Female,40
34,4,White,Male,40
42,9,White,Male,48
31,10,White,Male,50
72,9,White,Female,2
31,11,White,Male,30
90,14,White,Female,40
27,13,White,Female,40
18,9,White,Male,40
30,9,White,Male,50
27,9,Black,Female,40
27,7,White,Male,50
28,9,White,Male,40
40,9,White,Female,45
43,14,Black,Female,37
26,9,White,Male,50
48,11,White,Female,15
41,12,Asian-Pac-Islander,Male,40
32,9,White,Male,40
23,9,White,Male,40
35,7,White,Male,65
42,10,White,Male,50
27,13,White,Female,40
34,9,White,Male,40
25,13,White,Female,40
46,13,White,Male,45
34,10,Asian-Pac-Islander,Male,40
39,9,White,Female,40
33,9,White,Female,40
25,13,White,Male,40
45,11,White,Male,50
46,13,White,Male,40
23,9,White,Male,50
37,10,Black,Male,40
39,14,White,Male,40
38,9,White,Male,40
35,10,White,Male,40
49,13,White,Male,50
37,12,White,Female,13
45,9,White,Female,40
71,8,White,Female,40
44,13,White,Male,60
19,10,White,Male,22
38,11,White,Female,40
42,9,White,Male,40
29,11,White,Male,60
48,7,White,Male,40
56,11,White,Male,54
32,9,White,Male,40
19,9,White,Female,30
57,10,White,Male,35
55,6,White,Male,60
48,7,White,Male,40
46,8,White,Male,45
36,5,Black,Female,40
66,13,White,Male,50
26,9,Black,Male,40
58,11,White,Male,40
62,13,White,Male,55
31,13,Other,Male,40
77,11,White,Female,25
25,9,White,Male,40
38,13,White,Male,56
33,13,White,Female,40
51,10,Black,Female,40
20,11,White,Male,40
40,9,White,Male,40
20,6,White,Male,40
41,10,White,Female,25
44,8,White,Female,40
35,9,White,Male,40
35,9,White,Male,60
46,10,Black,Female,40
24,10,White,Female,17
18,10,White,Male,40
37,9,White,Male,40
58,16,White,Male,8
55,11,White,Male,40
68,9,White,Female,30
41,13,White,Male,40
50,14,White,Male,50
48,9,White,Male,40
42,10,White,Male,45
45,9,White,Male,40
43,10,White,Male,40
37,10,White,Male,35
43,13,White,Male,45
36,9,White,Female,40
60,9,Asian-Pac-Islander,Male,30
27,9,White,Male,50
36,13,White,Male,50
47,12,White,Male,40
33,10,White,Male,80
19,8,Black,Male,20
33,13,Asian-Pac-Islander,Female,35
34,13,White,Male,40
33,9,White,Female,40
57,10,White,Female,48
59,14,White,Female,45
36,9,White,Female,40
60,12,White,Male,40
33,11,White,Male,40
41,13,White,Female,45
20,10,White,Male,10
28,13,White,Female,50
24,14,Asian-Pac-Islander,Male,20
31,8,Black,Male,60
38,9,White,Female,40
40,13,White,Female,45
55,13,White,Male,15
49,9,White,Male,50
33,9,White,Male,45
52,3,White,Female,40
24,13,White,Male,35
46,13,White,Male,48
20,10,White,Female,20
50,3,White,Male,40
22,9,White,Male,40
32,10,Black,Male,35
46,9,White,Male,65
62,9,White,Male,30
39,10,White,Male,62
26,10,White,Female,15
20,10,Black,Female,14
37,10,White,Male,50
40,10,White,Female,24
22,10,White,Female,38
32,13,White,Female,40
41,10,White,Male,50
24,12,White,Female,40
40,9,White,Male,40
37,15,White,Female,39
42,14,White,Male,40
56,5,White,Female,40
20,10,White,Male,50
55,9,White,Male,40
29,9,White,Male,40
37,9,White,Male,40
61,13,White,Male,60
26,13,White,Male,38
49,10,White,Male,55
18,4,White,Male,40
30,5,Black,Male,40
24,9,Black,Female,20
24,9,White,Male,40
37,9,White,Male,40
37,9,White,Female,40
36,10,White,Male,65
40,9,White,Male,40
44,9,White,Male,55
43,9,White,Male,20
19,10,White,Female,35
50,14,White,Female,40
17,6,White,Male,30
39,9,Black,Female,50
43,9,White,Male,40
43,9,White,Male,40
40,14,White,Male,40
31,10,White,Male,40
25,13,White,Male,40
30,13,White,Male,40
55,5,White,Male,40
55,4,White,Male,75
29,10,Black,Male,40
28,13,White,Male,60
30,9,White,Male,40
33,9,White,Male,55
23,9,White,Male,40
71,7,White,Female,75
22,10,White,Male,6
21,10,White,Female,40
62,9,Asian-Pac-Islander,Male,24
22,10,Black,Female,40
49,9,White,Male,40
31,12,White,Male,20
27,12,White,Male,40
27,14,Asian-Pac-Islander,Male,40
26,10,White,Male,20
30,10,White,Male,40
17,6,White,Female,30
26,10,White,Male,50
45,9,White,Female,40
50,9,White,Male,40
31,9,White,Male,45
51,12,White,Female,40
56,5,White,Female,40
24,13,White,Male,35
29,8,White,Male,40
26,10,White,Male,24
51,10,White,Male,45
32,9,White,Male,40
47,13,White,Male,40
30,9,White,Male,40
41,7,Black,Female,40
49,10,White,Male,40
40,10,Amer-Indian-Eskimo,Male,40
62,9,White,Male,40
43,13,White,Male,60
76,3,White,Male,20
40,14,White,Male,60
35,13,White,Male,50
27,9,White,Female,40
54,13,White,Male,40
55,9,White,Male,40
21,10,White,Male,12
20,10,White,Male,20
39,9,White,Female,20
26,13,White,Male,64
20,9,White,Female,42
28,9,White,Male,60
56,10,Black,Male,40
39,8,White,Male,40
44,13,Asian-Pac-Islander,Male,40
55,9,White,Male,40
54,9,White,Male,40
30,13,White,Male,45
34,9,White,Male,57
42,9,Black,Female,38
50,10,White,Female,75
34,10,Black,Male,40
23,11,White,Male,33
27,13,Asian-Pac-Islander,Male,25
81,13,White,Male,5
47,7,Black,Female,40
57,3,White,Male,40
65,11,White,Female,56
33,14,Black,Male,50
37,9,White,Female,48
53,13,White,Female,40
27,13,White,Female,40
47,9,White,Male,50
42,12,White,Male,50
39,10,Black,Male,40
58,13,White,Male,40
20,9,White,Male,24
19,9,White,Male,40
39,9,White,Male,35
51,9,White,Male,44
52,9,White,Female,40
53,10,White,Female,50
50,10,White,Male,40
36,9,White,Male,40
30,13,White,Female,72
30,10,Black,Female,40
50,9,White,Male,55
76,4,White,Female,40
46,13,White,Male,40
24,10,Black,Male,40
26,9,White,Male,40
56,15,White,Male,50
50,13,White,Male,40
22,10,White,Male,40
23,13,White,Female,35
51,9,White,Male,50
58,6,White,Male,40
38,5,Black,Female,24
45,10,White,Male,40
55,9,White,Male,40
45,10,White,Male,60
42,10,White,Male,45
44,13,White,Male,46
60,13,White,Male,50
27,10,White,Male,40
25,10,White,Male,40
61,13,White,Female,24
43,9,White,Male,50
44,11,White,Male,40
63,4,White,Female,41
46,14,White,Female,43
47,10,White,Male,40
37,10,Black,Male,40
43,9,Black,Female,40
46,14,White,Male,35
48,6,Black,Female,35
61,12,White,Female,90
53,9,Black,Male,40
79,4,White,Male,35
44,9,White,Male,30
54,9,White,Male,45
22,10,White,Female,40
47,9,Black,Male,50
18,9,White,Female,20
25,6,White,Male,40
24,10,White,Female,40
37,13,White,Male,40
51,10,White,Female,40
35,9,White,Male,60
59,10,White,Female,34
46,10,Asian-Pac-Islander,Male,40
45,11,White,Male,60
19,9,White,Male,15
22,9,White,Female,28
41,13,White,Male,40
33,9,White,Male,40
26,9,Black,Female,40
22,10,White,Male,35
29,9,White,Male,65
22,9,White,Female,39
34,12,White,Male,10
23,8,White,Male,40
20,9,White,Male,50
25,13,Asian-Pac-Islander,Female,40
59,9,White,Male,40
44,10,White,Male,55
55,10,White,Male,40
77,10,White,Female,1
42,14,White,Male,40
47,9,White,Male,40
42,10,White,Male,40
45,10,White,Male,40
23,9,White,Male,40
60,5,White,Male,40
23,10,White,Male,40
52,9,White,Male,40
49,9,White,Male,40
20,10,White,Male,40
